,tns_name,previous_name,repeater_name,ra,dec,gb,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,repeating,redshift,fre_width,fre_width_ob,rest_width,energy,bright_temp,log_fre_width,log_redshift,log_rest_width,log_energy,log_bright_temp
62,FRB20181018B,-9999,-9999,336.82,71.91,12.12,292.8,58.1,6.4,129.7,14.2,293.867,180.7,139.6,0.98,0.0005,5.1,7.9,0,0.000478,7.3,-10.45,800.2,400.2,567.4,190120.496,183306,0,0.10481733649343672,441.9269345973748,400.00000000000006,0.43265070542531225,1.2854023023450193e+39,4.3389934790920876e+29,2.645350471783007,-0.9795668803222236,-3.3638625838429257,39.10903907346052,29.63738899744508
63,FRB20181018A,-9999,-9999,17.03,51.55,-11.24,1132.2,0.0,8.8,0.0,17.8,1129.449,1008.5,999.7,31.46,0.011,0.49,5.8,0,0.0085,0.6,0.4,800.2,400.2,800.2,948425.137,945434,0,1.0470983241991276,818.8393296796512,400.00000000000006,4.1522187280991485,1.4765210462326656e+41,2.2564288064087024e+27,2.9131986940938392,0.01998746453670207,-2.381719777051584,41.16923964174984,27.3534216354535
64,FRB20181018C,-9999,-9999,67.15,37.57,-7.68,409.2,0.0,1.1,0.0,1.9,411.1927,265.0,220.7,0.98,0.00051,2.4,3.3,0,0.000477,-0.61,-7.6,668.2,400.2,400.2,195306.024,193642,0,0.2082325096411734,323.80631258383454,268.00000000000006,0.3947915622148437,1.5503675874960426e+39,1.6802564174363536e+30,2.5102853110436762,-0.6814514666814397,-3.4036321379747734,39.19043468029572,30.225375562785434
65,FRB20181019A,-9999,FRB20180916B,29.5031258,65.7167542,3.73,346.1,0.0,6.8,0.0,26.1,348.778,149.8,23.9,8.85,0.0036,0.81,10.4,0,0.00314,55.7,-51.7,800.2,555.3,685.7,1235524.394,1234229,1,0.06550637656769326,260.9425116214282,244.9000000000001,2.9469556157090824,7.854464009435495e+38,2.222318127111188e+26,2.4165448382362924,-1.183716422552151,-2.530626405038363,38.895116554024405,26.34680622875405
66,FRB20181019A,-9999,FRB20180916B,29.5031258,65.7167542,3.73,346.1,0.0,6.8,0.0,26.1,348.778,149.8,23.9,8.85,0.0036,0.81,10.4,1,0.00246,34.0,-38.0,800.2,491.9,630.1,1235524.394,1234229,1,0.06550637656769326,328.4956158958199,308.30000000000007,2.308761405937689,7.217584617683105e+38,2.6318162762523525e+26,2.5165295778380865,-1.183716422552151,-2.636620946008199,38.858391884174154,26.420255568454547
67,FRB20181019B,-9999,-9999,37.87,68.18,7.1,723.0,0.0,3.0,0.0,5.8,725.184,565.4,473.2,2.9499999999999997,0.0016,0.72,2.7,0,0.0013,1.6,-5.8,800.2,400.2,460.1,362033.657,360538,0,0.5529361361063501,621.1744544425401,400.00000000000006,0.8371239291652183,1.0963862284921048e+40,3.164160883078215e+29,2.793213587232369,-0.25732502663070206,-3.07721024359757,40.03996357180777,29.50025855727089
68,FRB20181019C,-9999,-9999,244.7,66.27,39.7,503.0,0.0,1.5,0.0,3.1,501.6356,462.4,469.1,1.97,0.00085,1.16,2.1,0,0.000723,-4.5,9.1,800.2,400.2,800.2,351454.668,348378,0,0.4372036225079189,574.8814490031676,400.00000000000006,0.503060240509529,9.146898501732836e+39,2.3308345443060958e+29,2.759578294512131,-0.3593162483035741,-3.2983800058896375,39.96127385997693,29.367511445959362
69,FRB20181020A,-9999,-9999,322.62,78.83,19.7,1111.2,15.9,4.3,32.6,9.0,1112.473,1040.3,1033.3,12.78,0.00153,0.8,4.9,0,0.00196,-0.3,-4.7,776.6,400.2,400.2,521954.115,522569,0,1.0829967555260676,784.0399787800119,376.40000000000003,0.9409520177120946,6.661734096065509e+40,9.530489893398126e+28,2.894338208246785,0.03462715555492684,-3.02643252213509,40.82358729378353,28.97911522514318
70,FRB20181022C,-9999,-9999,141.56,83.81,30.89,528.9,2.0,0.9,4.1,2.0,528.473,478.6,483.8,3.93,0.00068,0.91,3.2,0,0.0008,2.9,-14.2,664.2,400.2,443.9,337840.384,338041,0,0.4555125398567945,384.25531052219384,264.00000000000006,0.5496345638346136,8.415003474006642e+39,1.624920668169136e+29,2.5846198782916203,-0.34149966278396343,-3.2599259644298457,39.92505429960377,29.210832162719562
71,FRB20181022D,-9999,-9999,179.18,36.53,75.08,512.7,0.0,4.4,0.0,9.1,514.33426,494.2,496.7,1.97,0.00063,2.9,6.2,0,0.000594,18.2,-14.4,800.2,505.7,754.7,398191.143,393370,0,0.4730999758368324,433.82794288394723,294.50000000000006,0.40323128758627735,2.9971130276102907e+40,7.708695881141565e+29,2.637317521512836,-0.32504707413264505,-3.3944457774085217,40.476703121438085,29.886980912482965
72,FRB20181022E,-9999,-9999,221.18,27.13,64.85,286.3,0.0,1.8,0.0,3.3,285.986,264.2,263.9,2.9499999999999997,0.000632,0.69,2.08,0,0.0004,8.7,-42.3,560.3,400.2,443.7,401097.555,400057,0,0.20727254454197813,193.28433438117065,160.09999999999997,0.33132535135366165,1.0731368967334609e+39,4.2959137139098936e+28,2.2861966560589932,-0.6834582210300962,-3.4797453328117314,39.030655127095145,28.6330555497052
73,FRB20181025A,-9999,-9999,105.78,64.25,25.49,590.4,0.0,1.3,0.0,2.4,592.5644,530.9,529.5,1.97,0.000257,1.52,2.68,0,0.000355,-3.15,-0.1,800.2,400.2,400.2,374899.121,373913,0,0.5143302178766385,605.7320871506555,400.00000000000006,0.23442707264850954,8.158978093526922e+39,1.7065060830153722e+30,2.7822805799425985,-0.28875795930411435,-3.6299922355595418,39.91163576707071,30.23210784070449
74,FRB20181027A,-9999,-9999,131.9,-4.24,23.4,726.3,0.0,7.3,0.0,15.2,727.744,663.7,670.0,5.8999999999999995,0.00472,4.9,22.0,0,0.00072,-0.4,6.1,800.2,530.0,800.2,406922.127,405833,0,0.6624180615353588,449.185360226854,270.20000000000005,0.4331040528608249,2.2465372663957165e+41,2.573441776929467e+29,2.652425593367912,-0.1788678345592237,-3.3634077522506316,41.35151362722719,29.41051434696183
75,FRB20181028A,-9999,FRB20180814A,65.54,73.63,16.58,181.2,43.8,6.9,155.9,25.6,189.1063,101.3,80.7,33.42,0.0019,1.31,22.6,0,0.00607,79.9,-212.0,536.2,435.3,483.2,1047850.43,1039654,1,0.002248222001635545,101.12684559996507,100.90000000000003,6.056383904455651,1.3739118057269584e+36,5.797690517205883e+22,2.004866460717401,-2.6481608063926076,-2.2177866034052327,36.13795885534694,22.763255028842885
76,FRB20181028A,-9999,FRB20180814A,65.54,73.63,16.58,181.2,43.8,6.9,155.9,25.6,189.1063,101.3,80.7,33.42,0.0019,1.31,22.6,1,0.001749,81.2,-220.0,533.1,434.5,481.3,1047850.43,1039654,1,0.002248222001635545,98.82167468936129,98.60000000000002,1.745076680213004,1.3685094207292734e+36,5.843555278593241e+22,1.9948522094217018,-2.6481608063926076,-2.758185485001814,36.13624779141122,22.766677156714316
77,FRB20181028A,-9999,FRB20180814A,65.54,73.63,16.58,181.2,43.8,6.9,155.9,25.6,189.1063,101.3,80.7,33.42,0.0019,1.31,22.6,2,0.002178,81.8,-257.0,515.9,426.9,469.3,1047850.43,1039654,1,0.002248222001635545,89.20009175814556,89.0,2.173114356491665,1.3343890944281072e+36,6.14621533194611e+22,1.9503653011254032,-2.6481608063926076,-2.6629174190607343,36.12528248394636,22.788607771644045
78,FRB20181028A,-9999,FRB20180814A,65.54,73.63,16.58,181.2,43.8,6.9,155.9,25.6,189.1063,101.3,80.7,33.42,0.0019,1.31,22.6,3,0.00271,66.3,-278.0,493.8,411.7,450.9,1047850.43,1039654,1,0.002248222001635545,82.2845790263343,82.10000000000002,2.7039209853500523,1.282071260766319e+36,6.658070806879319e+22,1.9153184515999313,-2.6481608063926076,-2.5680060036060848,36.10791216504043,22.823348409455892
79,FRB20181028A,-9999,FRB20180814A,65.54,73.63,16.58,181.2,43.8,6.9,155.9,25.6,189.1063,101.3,80.7,33.42,0.0019,1.31,22.6,4,0.00208,58.0,-388.0,465.5,400.2,431.0,1047850.43,1039654,1,0.002248222001635545,65.44680889670681,65.30000000000001,2.075334188017752,1.2254883863168854e+36,7.287093463019622e+22,1.8158884757555644,-2.6481608063926076,-2.682911959517729,36.08830919989459,22.86255433974757
80,FRB20181030C,-9999,-9999,309.83,3.99,-21.77,668.0,0.0,7.7,0.0,15.8,668.7601,595.7,610.0,0.98,0.00074,1.6,5.5,0,0.00061,10.0,-22.2,691.2,400.2,500.9,331710.287,330745,0,0.5867481387312751,461.74370837080113,291.00000000000006,0.3844340416165486,2.7455762822966846e+40,6.070333424525887e+30,2.6644009865411715,-0.23154827938598452,-3.415178162544497,40.43863351452519,30.783212546174898
81,FRB20181030A,181030.J1054+73,FRB20181030A,158.35,73.79,39.98,101.9,10.9,1.6,22.7,3.5,103.396,62.3,70.3,1.97,0.00088,4.3,8.2,0,0.000695,3.5,-3.1,800.2,400.2,703.7,316487.867,314938,1,0.002248222001635545,400.8992888006543,400.00000000000006,0.6934409907078547,7.259803970083748e+35,2.582327836119452e+25,2.603035285808453,-2.6481608063926076,-3.1589904898903765,35.86092489399757,25.412011376729623
82,FRB20181030B,-9999,FRB20181030A,158.35,73.79,39.98,101.9,10.9,1.6,22.7,3.5,103.6425,62.5,70.5,2.9499999999999997,0.0014,2.3,6.9,0,0.001255,22.9,-43.2,656.8,414.0,521.4,320534.22,317978,1,0.002248222001635545,243.34586830199706,242.79999999999995,1.252184810558788,4.526302843681914e+35,1.121998369824058e+25,2.38622397688371,-2.6481608063926076,-2.9023315686634334,35.65574360815602,25.04999222592466
83,FRB20181030D,-9999,-9999,81.79,16.07,-10.44,289.5,0.0,4.2,0.0,7.3,289.4422,165.9,103.1,2.9499999999999997,0.00087,2.74,5.9,0,0.000362,1.51,-3.0,800.2,400.2,514.8,342675.375,342297,0,0.0861005506958334,434.4402202783334,400.00000000000006,0.3333024734846852,5.8315893168541056e+38,2.0924390727836022e+28,2.6379300252280093,-1.0649940708065448,-3.477161463366881,38.76578693168436,28.320652821150787
84,FRB20181030E,-9999,-9999,135.67,8.89,33.16,158.5,0.0,5.5,0.0,11.3,159.6902,109.8,113.7,5.8999999999999995,0.000973,2.0,6.3,0,0.0004,22.3,-69.0,564.8,400.2,470.5,334358.342,332569,0,0.013131733286937375,166.76148329902986,164.59999999999997,0.3948153896061143,1.2794874633551853e+37,1.0277075795002572e+26,2.2220957494053195,-1.8816779466240598,-3.4036059272011063,37.107036034949786,26.011869559527625
85,FRB20181101A,-9999,-9999,21.26,53.88,-8.67,1468.7,0.0,8.4,0.0,15.5,1472.678,1327.8,1311.1,30.47,0.01,0.5,10.7,0,0.00603,16.4,-37.7,636.8,400.2,497.4,1295380.654,1288953,0,1.4132615669074597,570.977686730305,236.59999999999997,2.4986930893393824,3.0056401329159537e+41,1.1276853575651178e+28,2.756619136758549,0.1502225486508367,-2.6022870843264863,41.47793698102644,28.052187941371706
86,FRB20181102A,-9999,-9999,87.22,15.63,-6.21,415.7,0.0,2.6,0.0,4.6,414.4649,258.8,168.0,0.98,0.00093,1.48,2.52,0,0.00069,0.2,0.4,800.2,400.2,800.2,384360.376,384250,0,0.20078345173680323,480.3133806947214,400.00000000000006,0.574624840975273,2.195840783098385e+39,2.404037367837206e+29,2.681524685495794,-0.6972720839351189,-3.240615603430576,39.34160084692168,29.38094121396272
87,FRB20181104A,-9999,FRB20180916B,29.5031258,65.7167542,3.73,347.8,0.0,6.8,0.0,26.1,349.4388,150.5,24.6,2.9499999999999997,0.00069,1.5,5.0,0,0.000904,64.3,-111.5,616.5,462.5,534.0,362179.757,361145,1,0.06640712743196713,164.22669762452293,154.0,0.8477062622198874,3.0234137110399164e+38,6.278819738345977e+27,2.2154437598998324,-1.1777853055980414,-3.071754608588006,38.480497578249064,27.797878014868285
88,FRB20181104B,-9999,FRB20180916B,29.5031258,65.7167542,3.73,342.9,0.0,6.8,0.0,26.1,350.14,151.2,25.3,21.63,0.0078,0.31,4.4,0,0.00661,8.3,-56.0,528.3,400.2,431.3,745652.385,744186,1,0.06730737795281219,136.7220751157552,128.09999999999997,6.193154977227414,2.2084568989214822e+38,3.8025375972640257e+25,2.1358386413194874,-1.17193732762488,-2.208088052089161,38.344088927822064,25.580073516795668
89,FRB20181104C,-9999,-9999,77.05,17.44,-13.47,580.7,0.0,5.8,0.0,10.1,580.81762,475.5,429.7,0.98,0.00048,9.7,20.7,0,0.0004611,5.81,-9.25,800.2,400.2,547.6,354822.311,348373,0,0.4520126688961448,580.805067558458,400.00000000000006,0.3175592127240455,6.6091186844641635e+40,1.8014800410161855e+31,2.7640303969535283,-0.3448493927227285,-3.4981752834061584,40.82014355086348,31.255629454843515
90,FRB20181104C,-9999,-9999,77.05,17.44,-13.47,580.7,0.0,5.8,0.0,10.1,580.81762,475.5,429.7,0.98,0.00048,9.7,20.7,1,0.00146,7.4,-10.9,800.2,400.2,561.0,354822.311,348373,0,0.4520126688961448,580.805067558458,400.00000000000006,1.0055008687423694,6.770846570460911e+40,1.7164478430868922e+31,2.7640303969535283,-0.3448493927227285,-2.9976175498411286,40.830642972657685,31.234630611255096
91,FRB20181115A,-9999,-9999,142.98,56.4,44.2,981.8,0.0,1.7,0.0,2.8,981.613,941.6,951.8,4.92,0.0021,0.44,1.92,0,0.00183,19.6,-62.0,568.4,400.2,468.8,329974.605,328314,0,0.9718999243250944,331.67356727148086,168.2,0.9280389828232987,2.4745570486112393e+40,2.0858491111802764e+29,2.520710861795158,-0.012378451689924401,-3.0324337806028354,40.39349747051794,29.319282888677314
92,FRB20181116A,-9999,-9999,36.05,4.52,-51.22,354.2,0.0,2.9,0.0,4.9,355.433,318.3,326.4,1.97,0.00047,4.0,5.23,0,0.000439,2.37,-11.0,704.7,400.2,445.8,136752.629,134058,0,0.27146301001597156,387.16048654986344,304.50000000000006,0.3452715466684992,4.734747624563381e+39,9.661164513418593e+29,2.5878910269704956,-0.566289339704563,-3.46183920975948,39.67529683483231,29.985029477478708
93,FRB20181116B,-9999,-9999,232.66,64.94,44.64,409.2,0.0,1.2,0.0,2.0,409.876,373.5,380.6,3.93,0.000171,0.74,1.92,0,0.000642,-8.8,-4.7,505.5,400.2,400.2,304225.793,303385,0,0.3356887431411222,140.64802465276017,105.30000000000001,0.4806509026123981,2.4218051816725752e+39,8.649287364767596e+28,2.148133637045618,-0.4740632219740987,-3.318170237791278,39.38413920407228,28.936980326389826
94,FRB20181117C,-9999,-9999,53.21,25.73,-24.4,1776.0,0.0,1.0,0.0,1.4,1773.7387,1707.6,1705.2,3.93,0.00237,1.57,3.0,0,0.0001,48.6,-46.3,800.2,541.2,676.5,227516.73,225785,0,1.869510423562122,743.2031997025897,259.0,0.034849150286710956,1.914424235711928e+41,1.922007432098338e+30,2.871107570751714,0.2717278909306724,-4.457807806670463,41.282038183604406,30.283755062683753
95,FRB20181117A,-9999,-9999,147.73,52.51,48.07,960.8,0.0,3.8,0.0,7.6,959.28,921.2,932.6,5.8999999999999995,0.0028,0.61,3.1,0,0.00234,1.0,-0.6,800.2,400.2,800.2,338484.086,338042,0,0.949047811223709,779.6191244894836,400.00000000000006,1.2005862485901935,6.507533661682815e+40,6.5858507586083e+28,2.891882484060745,-0.022711908091577877,-2.92060663532264,40.81341642327306,28.818611884977884
96,FRB20181117B,-9999,-9999,81.09,79.99,23.06,540.2,4.4,1.3,8.0,2.6,538.2,473.2,470.1,7.86,0.0013,3.6,11.0,0,0.001,5.4,-9.3,800.2,400.2,536.4,294874.296,294261,0,0.4494148873567565,579.7659549427027,400.00000000000006,0.6899335785239948,3.3995954874223063e+40,1.0704161305153704e+29,2.7632527090965366,-0.34735254520171416,-3.1611927177685746,40.531427244091745,29.02955264502486
97,FRB20181117B,-9999,-9999,81.09,79.99,23.06,540.2,4.4,1.3,8.0,2.6,538.2,473.2,470.1,7.86,0.0013,3.6,11.0,1,0.00128,11.4,-31.2,630.4,400.2,480.4,294874.296,294261,0,0.4494148873567565,333.65530706952535,230.2,0.8831149805107136,3.0446787325832884e+40,1.3345172317540761e+29,2.5232980370623475,-0.34735254520171416,-3.053982748120706,40.48354147364305,29.125324185922246
98,FRB20181118A,-9999,-9999,20.65,-6.41,-68.0,558.0,0.0,13.1,0.0,26.1,557.4068,525.9,536.0,3.93,0.0015,4.3,10.0,0,0.00127,1.5,-1.7,800.2,400.2,630.1,329428.304,328314,0,0.508723810124044,603.4895240496178,400.00000000000006,0.8417710328940744,4.686491233956308e+40,4.784424547372404e+29,2.780669735598352,-0.2935179353320953,-3.0748060233144328,40.67084780901875,29.67982970994366
99,FRB20181118B,-9999,-9999,58.28,10.79,-31.89,422.2,0.0,2.7,0.0,5.3,422.2771,369.2,364.5,3.93,0.0018,0.78,3.2,0,0.00161,5.3,-9.1,800.2,400.2,534.8,368797.13,366618,0,0.33072395953270534,532.2895838130822,400.00000000000006,1.2098677479027016,5.230052636497729e+39,4.950150152176413e+28,2.7261479677005367,-0.4805343411736357,-2.917262100340724,39.71850605973257,28.694618372524
100,FRB20181118C,-9999,FRB20180814A,65.54,73.63,16.58,187.6,43.8,6.9,155.9,25.6,190.167,102.4,81.8,8.85,0.0045,0.33,1.72,0,0.00378,84.0,-174.0,570.7,453.4,508.7,572139.541,572730,1,0.0032279502859541395,117.6786385685425,117.30000000000007,3.767837607517385,2.270449802128039e+35,3.875722088171781e+23,2.07069763536878,-2.491073162519375,-2.423907823416025,35.35611190443131,23.588352628053485
101,FRB20181119B,-9999,-9999,299.38,31.12,1.09,608.2,0.0,35.0,0.0,63.0,609.1008,166.8,108.3,22.610000000000003,0.01659,4.5,94.0,0,0.00333,2.72,-4.65,800.2,400.2,536.4,1696803.688,1663481,0,0.08724441391139026,434.8977655645561,400.00000000000006,3.062788787316219,9.944596992377412e+39,5.535175569947498e+26,2.6383871763351996,-1.059262370502,-2.5138829515009173,39.997587187909616,26.743131400797417
102,FRB20181119E,-9999,-9999,16.36,60.53,-2.29,1169.5,0.0,1.1,0.0,2.8,1169.768,949.5,893.6,2.9499999999999997,0.0018,0.7,2.2,0,0.00148,0.4,-3.2,800.2,400.2,425.3,342226.402,342906,0,0.9807587632328362,792.3035052931347,400.00000000000006,0.7471884145974759,2.618631888262768e+40,1.1416858440753304e+30,2.898891577327695,-0.00843780269201657,-3.1265698706047753,40.41807445217384,30.057546616209052
103,FRB20181119D,FRB121102,FRB20121102A,82.994575,33.147941,-0.22,595.2,0.0,12.0,0.0,21.8,564.367,375.9,277.3,36.37,0.0069,0.46,12.6,0,0.005,61.0,-59.0,800.2,548.9,668.9,1288631.088,1285296,1,0.3384572436883474,336.3543053388818,251.30000000000007,3.735644170613659,2.70194635760495e+40,2.285708293815229e+26,2.526796991028639,-0.47049618666285703,-2.4276344981000446,40.43167672261813,26.359020804156373
104,FRB20181119D,FRB121102,FRB20121102A,82.994575,33.147941,-0.22,595.2,0.0,12.0,0.0,21.8,564.367,375.9,277.3,36.37,0.0069,0.46,12.6,1,0.0096,72.0,-79.0,746.0,530.7,629.2,1288631.088,1285296,1,0.3384572436883474,288.1698445661011,215.29999999999995,7.172436807578225,2.54158267036184e+40,2.58324601532276e+26,2.4596485322595503,-0.47049618666285703,-2.144333269396495,40.405104240616744,26.412165768159138
105,FRB20181119D,FRB121102,FRB20121102A,82.994575,33.147941,-0.22,595.2,0.0,12.0,0.0,21.8,564.367,375.9,277.3,36.37,0.0069,0.46,12.6,2,0.0081,75.0,-98.0,684.6,503.6,587.2,1288631.088,1285296,1,0.3384572436883474,242.26076110759087,181.0,6.051743556394127,2.3719283916663583e+40,2.9659996964523595e+26,2.384283077305248,-0.47049618666285703,-2.2181194835574134,40.37510157357351,26.47217110224561
106,FRB20181119A,181119.J12+65,FRB20181119A,190.53,65.13,51.97,368.8,0.0,3.7,0.0,7.2,364.09,330.3,338.4,20.639999999999997,0.0084,0.31,3.5,0,0.00684,58.0,-133.0,568.1,436.5,498.0,751466.109,751482,1,0.28552212424911927,169.17471155118412,131.60000000000002,5.320795240296064,3.9294724298850987e+39,6.068026464975702e+26,2.2283354446688164,-0.5443602339434059,-2.2740234536707633,39.5943342460065,26.78304746624255
107,FRB20181119C,-9999,-9999,190.1,82.16,34.96,283.1,2.9,1.1,5.5,2.1,284.9594,240.3,247.0,0.98,0.00048,2.8,3.5,0,0.000449,-1.81,-5.7,657.7,400.2,400.2,187590.083,186042,0,0.1784237112968439,303.44410565893736,257.50000000000006,0.3810174521232943,1.1958170128952422e+39,1.4256019984048608e+30,2.4820787058249687,-0.7485474313438553,-3.4190551314444355,39.077664727838076,30.153998295486005
108,FRB20181120B,-9999,FRB20180916B,29.5031258,65.7167542,3.73,351.0,0.0,6.8,0.0,26.1,349.736,150.8,24.9,3.93,0.0013,1.04,2.74,0,0.001156,25.8,-26.3,800.2,486.0,653.5,321299.003,321018,1,0.0667930102321115,335.18636381492945,314.20000000000005,1.0836216481662913,2.051587156009924e+38,1.6572111872861252e+27,2.5252863421766407,-1.1752689832797563,-2.9651223273881757,38.31208997149555,27.219377856414955
109,FRB20181120C,-9999,FRB20180814A,65.54,73.63,16.58,190.9,43.8,6.9,155.9,25.6,191.7,103.9,83.3,7.86,0.0065,0.38,3.7,0,0.00246,39.0,-35.0,800.2,537.0,692.9,766814.871,766073,1,0.005241411753233293,264.5795395734511,263.20000000000005,2.4471733568054406,1.755874112788433e+36,8.049065423719381e+23,2.4225562563521685,-2.280551721783189,-2.6113352643068715,36.24449337598857,23.9057454574009
110,FRB20181122A,-9999,-9999,60.04,55.48,1.89,661.6,0.0,1.2,0.0,2.2,662.821,466.7,364.1,2.9499999999999997,0.000182,0.53,1.42,0,0.00068,-4.9,0.6,661.4,400.2,400.2,386618.096,385465,0,0.44206812616444185,376.6681945541522,261.2,0.4715449899087904,3.1647562413056995e+39,1.9425825818734237e+29,2.575958950405593,-0.35451079730839014,-3.3264768650963203,39.50034026502235,29.288379490324736
111,FRB20181122B,-9999,-9999,281.08,85.02,27.17,224.8,3.5,1.9,6.4,3.5,225.75547,171.4,174.7,0.98,0.0001391,14.7,22.0,0,0.000246,4.86,-13.27,729.1,400.2,480.7,201768.605,183913,0,0.09307913868711434,359.5137287141919,328.90000000000003,0.2250523235632033,2.3799201322309157e+39,1.367443854845018e+30,2.55571547939477,-1.0311476441343852,-3.647716498808736,39.37656238280718,30.135909503903775
112,FRB20181123A,-9999,-9999,300.76,55.87,12.94,797.4,0.0,2.3,0.0,4.2,798.718,694.9,680.8,1.97,0.00192,0.99,2.5,0,0.00058,25.6,-64.3,590.2,404.2,488.5,400000.022,399449,0,0.6970820873345204,315.6572682442209,186.00000000000006,0.34176307930452704,1.7283105435609516e+40,1.387770954855075e+30,2.4992157937331236,-0.156716077027838,-3.46627485595227,40.23762177936838,30.142317793747885
113,FRB20181124B,-9999,-9999,318.56,29.88,-12.89,800.7,0.0,2.4,0.0,4.2,801.6446,696.7,717.8,3.93,0.000204,2.61,4.8,0,0.001119,-1.43,2.32,800.2,400.2,800.2,303747.982,301049,0,0.6990814577155666,679.6325830862268,400.00000000000006,0.6585911434196378,5.467328972956514e+40,3.44604321577736e+29,2.8322741917322336,-0.15547221685054563,-3.181384113875921,40.73777520647639,29.537320719500855
